pdf,page,width_pt,height_pt,text_chars,render,automated_status
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,38,612.0,792.0,1541,/home/runner/work/_temp/manual03-durable/renders/es_419/page-038.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,39,612.0,792.0,1064,/home/runner/work/_temp/manual03-durable/renders/es_419/page-039.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,40,612.0,792.0,2510,/home/runner/work/_temp/manual03-durable/renders/es_419/page-040.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,41,612.0,792.0,2658,/home/runner/work/_temp/manual03-durable/renders/es_419/page-041.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,42,612.0,792.0,1277,/home/runner/work/_temp/manual03-durable/renders/es_419/page-042.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,43,612.0,792.0,2517,/home/runner/work/_temp/manual03-durable/renders/es_419/page-043.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,44,612.0,792.0,1030,/home/runner/work/_temp/manual03-durable/renders/es_419/page-044.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,45,612.0,792.0,2639,/home/runner/work/_temp/manual03-durable/renders/es_419/page-045.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,46,612.0,792.0,2631,/home/runner/work/_temp/manual03-durable/renders/es_419/page-046.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,47,612.0,792.0,2527,/home/runner/work/_temp/manual03-durable/renders/es_419/page-047.png,PASS
Manual_03_NIST_AI_RMF_Implementation_ES-419.pdf,48,612.0,792.0,2587,/home/runner/work/_temp/manual03-durable/renders/es_419/page-048.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,1,612.0,792.0,1932,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-001.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,2,612.0,792.0,2004,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-002.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,3,612.0,792.0,1862,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-003.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,4,612.0,792.0,1379,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-004.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,5,612.0,792.0,962,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-005.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,6,612.0,792.0,3127,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-006.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,7,612.0,792.0,3759,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-007.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,8,612.0,792.0,628,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-008.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,9,612.0,792.0,2619,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-009.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,10,612.0,792.0,1204,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-010.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,11,612.0,792.0,780,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-011.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,12,612.0,792.0,1002,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-012.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,13,612.0,792.0,1655,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-013.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,14,612.0,792.0,1597,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-014.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,15,612.0,792.0,2691,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-015.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,16,612.0,792.0,2418,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-016.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,17,612.0,792.0,2270,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-017.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,18,612.0,792.0,2445,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-018.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,19,612.0,792.0,1205,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-019.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,20,612.0,792.0,2468,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-020.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,21,612.0,792.0,2172,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-021.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,22,612.0,792.0,1847,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-022.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,23,612.0,792.0,2446,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-023.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,24,612.0,792.0,2500,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-024.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,25,612.0,792.0,1994,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-025.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,26,612.0,792.0,980,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-026.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,27,612.0,792.0,2497,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-027.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,28,612.0,792.0,2549,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-028.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,29,612.0,792.0,1085,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-029.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,30,612.0,792.0,2402,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-030.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,31,612.0,792.0,2401,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-031.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,32,612.0,792.0,1850,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-032.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,33,612.0,792.0,1040,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-033.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,34,612.0,792.0,2396,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-034.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,35,612.0,792.0,2201,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-035.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,36,612.0,792.0,2409,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-036.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,37,612.0,792.0,2018,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-037.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,38,612.0,792.0,1468,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-038.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,39,612.0,792.0,1011,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-039.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,40,612.0,792.0,2438,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-040.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,41,612.0,792.0,2572,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-041.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,42,612.0,792.0,1115,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-042.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,43,612.0,792.0,2504,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-043.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,44,612.0,792.0,933,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-044.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,45,612.0,792.0,2532,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-045.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,46,612.0,792.0,2437,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-046.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,47,612.0,792.0,2426,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-047.png,PASS
Manual_03_NIST_AI_RMF_Implementation_PT-BR.pdf,48,612.0,792.0,2489,/home/runner/work/_temp/manual03-durable/renders/pt_BR/page-048.png,PASS
